"Division";"N° de match";"Equipe 1";"Equipe 2";"Date de rencontre";"Heure";"Salle";"Score 1";"Forfait 1";"Score 2";"Forfait 2";"Etat de la dérogation";
"CLAM 1/32";"6";"BASKET CLUB BASSE LOIRE";"ESPERANCE MOUETTE BASKET CLUB";"17/10/2015";"20:30";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"U11M-1Ph";"20517";"LES MONTAGNARDS LA MONTAGNE - 2";"BASKET CLUB BASSE LOIRE - 2";"14/11/2015";"00:00";"SALLE LADOUMEGUE";"";"false";"";"false";
"U11M-1Ph";"20528";"USSM ST PHILBERT DE GD LIEU - 4";"BASKET CLUB BASSE LOIRE - 2";"05/12/2015";"00:00";"SALLE TOKYO";"";"false";"";"false";
"U11M-1Ph";"20030";"NANTES BREIL BASKET";"BASKET CLUB BASSE LOIRE - 1";"03/10/2015";"00:00";"SALLE JOEL PAON";"";"false";"";"false";
"U11M-1Ph";"20047";"REZE BASKET 44 - 1";"BASKET CLUB BASSE LOIRE - 1";"21/11/2015";"00:00";"SALLE LUCIEN CAVALIN";"";"false";"";"false";
"RM-A";"4810";"BASKET CLUB BASSE LOIRE";"GROUPE ST VINCENT LE PALLET";"08/11/2015";"00:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"RM-A";"4814";"BASKET CLUB BASSE LOIRE";"PAYS D'ANCENIS BASKET";"15/11/2015";"00:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"RM-A";"4820";"BASKET CLUB BASSE LOIRE";"ORVAULT SPORTS BASKET - 1";"06/12/2015";"00:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"RM-A";"4806";"I.B.C. - Indre Basket Club";"BASKET CLUB BASSE LOIRE";"18/10/2015";"00:00";"GRAND VOILE - COMPLEXE TABARLY";"";"false";"";"false";
"RM-A";"4817";"BASKET CLUB SAINT PAUL REZE";"BASKET CLUB BASSE LOIRE";"22/11/2015";"00:00";"GYMNASE ARTHUR DUGAST";"";"false";"";"false";
"U11M-1Ph";"20509";"BASKET CLUB COLOMBANAIS - 2";"BASKET CLUB BASSE LOIRE - 2";"10/10/2015";"00:00";"SALLE OMNISPORT";"";"false";"";"false";
"U11M-1Ph";"20505";"BASKET CLUB BASSE LOIRE - 2";"PAZENNAIS BASKET CLUB - 2";"03/10/2015";"00:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"U11M-1Ph";"20513";"BASKET CLUB BASSE LOIRE - 2";"EN - Legé / Rocheservière";"07/11/2015";"00:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"U11M-1Ph";"20521";"BASKET CLUB BASSE LOIRE - 2";"ROUANS BASKET CLUB - 2";"21/11/2015";"00:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"U11M-1Ph";"20525";"BASKET CLUB BASSE LOIRE - 2";"HERBADILLA LA CHEVROLIERE";"28/11/2015";"00:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"U11M-1Ph";"20036";"PORNIC BASKET ST MICHEL - 1";"BASKET CLUB BASSE LOIRE - 1";"07/11/2015";"00:00";"COMPLEXE VAL ST MARTIN (1)";"";"false";"";"false";
"U11M-1Ph";"20043";"BASKET CLUB BASSE LOIRE - 1";"BASKET CLUB SAINT PAUL REZE - 1";"14/11/2015";"00:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"U11M-1Ph";"20033";"BASKET CLUB BASSE LOIRE - 1";"CHOLTIERE PAULX MER MORTE";"10/10/2015";"00:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
"U11M-1Ph";"20054";"BASKET CLUB BASSE LOIRE - 1";"ETOILE DE CLISSON BASKET - 1";"05/12/2015";"00:00";"SALLE OMNISPORTS B - Y. SOUVRE";"";"false";"";"false";
